=======
RESULTS
=======

Duration of BST Search: 45902000  nanoseconds
Duration of AVL Search: 32935000  nanoseconds
Duration of Hash Table Search: 5016000  nanoseconds



==============
SEARCHED WORDS
==============

Words searched: 18197

609) Found the word: Of		 with [418] duplicates.
610) Found the word: Put		 with [17] duplicates.
611) Found the word: propositions		 with [6] duplicates.
612) Found the word: show		 with [476] duplicates.
613) Found the word: usefulness		 with [17] duplicates.
614) Found the word: thus		 with [418] duplicates.
615) Found the word: Books		 with [12] duplicates.
616) Found the word: 6		 with [319] duplicates.
617) Found the word: inventionsHave		 with [1] duplicates.
618) Found the word: anatomy		 with [41] duplicates.
619) Found the word: corresponding		 with [66] duplicates.
620) Found the word: speaks		 with [37] duplicates.
621) Found the word: notomia		 with [1] duplicates.
622) Found the word: condition		 with [677] duplicates.
623) Found the word: FO		 with [1] duplicates.
624) Found the word: proceed		 with [50] duplicates.
625) Found the word: below		 with [386] duplicates.
626) Found the word: Then		 with [826] duplicates.
627) Found the word: extraordinarily		 with [15] duplicates.
628) Found the word: reasons		 with [149] duplicates.
629) Found the word: included		 with [103] duplicates.
630) Found the word: 913		 with [1] duplicates.
631) Found the word: 9		 with [173] duplicates.
632) Found the word: being		 with [2084] duplicates.
633) Found the word: refused		 with [146] duplicates.
634) Found the word: lesser		 with [56] duplicates.
635) Found the word: humble		 with [32] duplicates.
636) Found the word: pack		 with [63] duplicates.
637) Found the word: distribute		 with [54] duplicates.
638) Found the word: price		 with [94] duplicates.
639) Found the word: need		 with [351] duplicates.
640) Found the word: Proemio		 with [3] duplicates.
641) Found the word: irony		 with [53] duplicates.
642) Found the word: third		 with [504] duplicates.
643) Found the word: opponents		 with [67] duplicates.
644) Found the word: closely		 with [196] duplicates.
645) Found the word: questioned		 with [47] duplicates.
646) Found the word: call		 with [392] duplicates.
647) Found the word: pittura		 with [7] duplicates.
648) Found the word: With		 with [481] duplicates.
649) Found the word: MÜLLER		 with [1] duplicates.
650) Found the word: STRÜBING		 with [1] duplicates.
651) Found the word: Phalereus		 with [1] duplicates.
652) Found the word: meant		 with [252] duplicates.
653) Found the word: either		 with [609] duplicates.
654) Found the word: Fragments		 with [5] duplicates.
655) Found the word: Orat		 with [1] duplicates.
656) Found the word: 441		 with [8] duplicates.
657) Found the word: Supplements		 with [1] duplicates.
658) Found the word: p		 with [255] duplicates.
659) Found the word: occurs		 with [352] duplicates.
660) Found the word: Memorandum		 with [9] duplicates.
661) Found the word: declared		 with [278] duplicates.
662) Found the word: took		 with [1173] duplicates.
663) Found the word: lower		 with [469] duplicates.
664) Found the word: desire		 with [209] duplicates.
665) Found the word: riches		 with [25] duplicates.
666) Found the word: true		 with [473] duplicates.
667) Found the word: worthy		 with [105] duplicates.
668) Found the word: ask		 with [497] duplicates.
669) Found the word: cioè		 with [2] duplicates.
670) Found the word: delluffitio		 with [1] duplicates.
671) Found the word: presumptuous		 with [6] duplicates.
672) Found the word: retort		 with [7] duplicates.
673) Found the word: did		 with [3712] duplicates.
674) Found the word: Roman		 with [26] duplicates.
675) Found the word: Patricians		 with [1] duplicates.
676) Found the word: patriti		 with [1] duplicates.
677) Found the word: unable		 with [293] duplicates.
678) Found the word: Nor		 with [47] duplicates.
679) Found the word: mentions		 with [17] duplicates.
680) Found the word: Dio		 with [4] duplicates.
681) Found the word: Cassius		 with [1] duplicates.
682) Found the word: Aulus		 with [2] duplicates.
683) Found the word: Gellius		 with [1] duplicates.
684) Found the word: communication		 with [86] duplicates.
685) Found the word: allude		 with [10] duplicates.
686) Found the word: result		 with [796] duplicates.
687) Found the word: Agrippa		 with [1] duplicates.
688) Found the word: though		 with [1048] duplicates.
689) Found the word: alter		 with [36] duplicates.
690) Found the word: clear		 with [501] duplicates.
691) Found the word: deck		 with [7] duplicates.
692) Found the word: themselves		 with [673] duplicates.
693) Found the word: They		 with [1729] duplicates.
694) Found the word: parola		 with [1] duplicates.
695) Found the word: et		 with [124] duplicates.
696) Found the word: des		 with [77] duplicates.
697) Found the word: aussi		 with [3] duplicates.
698) Found the word: bien		 with [11] duplicates.
699) Found the word: que		 with [54] duplicates.
700) Found the word: la		 with [216] duplicates.
701) Found the word: il		 with [151] duplicates.
702) Found the word: passer		 with [1] duplicates.
703) Found the word: pour		 with [53] duplicates.
704) Found the word: tel		 with [1] duplicates.
705) Found the word: posterite		 with [1] duplicates.
706) Found the word: Gaz		 with [1] duplicates.
707) Found the word: arts		 with [42] duplicates.
708) Found the word: 28		 with [60] duplicates.
709) Found the word: cite		 with [3] duplicates.
710) Found the word: rely		 with [23] duplicates.
711) Found the word: greater		 with [375] duplicates.
712) Found the word: puffed		 with [14] duplicates.
713) Found the word: theywho		 with [1] duplicates.
714) Found the word: compared		 with [116] duplicates.
715) Found the word: boasters		 with [1] duplicates.
716) Found the word: otherwise		 with [152] duplicates.
717) Found the word: nothingnessFolks		 with [1] duplicates.
718) Found the word: class		 with [133] duplicates.
719) Found the word: proofs		 with [30] duplicates.
720) Found the word: authority		 with [205] duplicates.
721) Found the word: highest		 with [204] duplicates.
722) Found the word: reverence		 with [10] duplicates.
723) Found the word: pure		 with [108] duplicates.
724) Found the word: moderationand		 with [1] duplicates.
725) Found the word: wrap		 with [10] duplicates.
726) Found the word: yourself		 with [358] duplicates.
727) Found the word: ignorance		 with [46] duplicates.
728) Found the word: Among		 with [124] duplicates.
729) Found the word: Light		 with [33] duplicates.
730) Found the word: beholder		 with [2] duplicates.
731) Found the word: demonstrations		 with [21] duplicates.
732) Found the word: preeminently		 with [1] duplicates.
733) Found the word: tends		 with [108] duplicates.
734) Found the word: investigator		 with [3] duplicates.
735) Found the word: preferred		 with [75] duplicates.
736) Found the word: flowers		 with [37] duplicates.
737) Found the word: presented		 with [245] duplicates.
738) Found the word: laid		 with [404] duplicates.
739) Found the word: abridge		 with [4] duplicates.
740) Found the word: brevity		 with [2] duplicates.
741) Found the word: adding		 with [52] duplicates.
742) Found the word: thingsvouchsafe		 with [1] duplicates.
743) Found the word: Parts		 with [3] duplicates.
744) Found the word: ROGER		 with [1] duplicates.
745) Found the word: VITELLONE		 with [1] duplicates.
746) Found the word: whose		 with [384] duplicates.
747) Found the word: Although		 with [88] duplicates.
748) Found the word: stand		 with [217] duplicates.
749) Found the word: alternately		 with [16] duplicates.
750) Found the word: chapter		 with [66] duplicates.
751) Found the word: presente		 with [2] duplicates.
752) Found the word: sections		 with [119] duplicates.
753) Found the word: 14		 with [131] duplicates.
754) Found the word: 17		 with [69] duplicates.
755) Found the word: THREE		 with [4] duplicates.
756) Found the word: Diminishing		 with [1] duplicates.
757) Found the word: PerspectiveThe		 with [1] duplicates.
758) Found the word: explanation		 with [140] duplicates.
759) Found the word: remote		 with [78] duplicates.
760) Found the word: follows		 with [189] duplicates.
761) Found the word: Linear		 with [5] duplicates.
762) Found the word: Disappearance		 with [7] duplicates.
763) Found the word: From		 with [630] duplicates.
764) Found the word: 1490		 with [12] duplicates.
765) Found the word: 15		 with [102] duplicates.
766) Found the word: loss		 with [282] duplicates.
767) Found the word: 20		 with [119] duplicates.
768) Found the word: DISCOURSE		 with [1] duplicates.
769) Found the word: divided		 with [273] duplicates.
770) Found the word: distinctness		 with [13] duplicates.
771) Found the word: SECTIONS		 with [1] duplicates.
772) Found the word: evidence		 with [179] duplicates.
773) Found the word: supposition		 with [21] duplicates.
774) Found the word: 1500		 with [32] duplicates.
775) Found the word: makes		 with [173] duplicates.
776) Found the word: composition		 with [51] duplicates.
777) Found the word: judgment		 with [82] duplicates.
778) Found the word: criticise		 with [3] duplicates.
779) Found the word: recognise		 with [44] duplicates.
780) Found the word: BY		 with [59] duplicates.
781) Found the word: WHO		 with [9] duplicates.
782) Found the word: KNOWLEDGE		 with [1] duplicates.
783) Found the word: guide		 with [58] duplicates.
784) Found the word: painter		 with [78] duplicates.
785) Found the word: EYE		 with [19] duplicates.
786) Found the word: tried		 with [452] duplicates.
787) Found the word: 25b		 with [3] duplicates.
788) Found the word: terra		 with [8] duplicates.
789) Found the word: Imprima		 with [1] duplicates.
790) Found the word: stupendous		 with [7] duplicates.
791) Found the word: shortest		 with [9] duplicates.
792) Found the word: miracles		 with [6] duplicates.
793) Found the word: expanse		 with [17] duplicates.
794) Found the word: Describe		 with [52] duplicates.
795) Found the word: crystalline		 with [7] duplicates.
796) Found the word: 23		 with [63] duplicates.
797) Found the word: attributes		 with [8] duplicates.
798) Found the word: areDarkness		 with [1] duplicates.
799) Found the word: Position		 with [7] duplicates.
800) Found the word: Propinquity		 with [1] duplicates.
801) Found the word: Rest		 with [3] duplicates.
802) Found the word: mine		 with [136] duplicates.
803) Found the word: 3rd		 with [28] duplicates.
804) Found the word: G		 with [79] duplicates.
805) Found the word: birdsas		 with [1] duplicates.
806) Found the word: large		 with [1097] duplicates.
807) Found the word: 4th		 with [26] duplicates.
808) Found the word: sees		 with [116] duplicates.
809) Found the word: darkness		 with [214] duplicates.
810) Found the word: behind		 with [801] duplicates.
811) Found the word: houses		 with [237] duplicates.
812) Found the word: wellas		 with [1] duplicates.
813) Found the word: unless		 with [229] duplicates.
814) Found the word: 2629		 with [2] duplicates.
815) Found the word: Objects		 with [11] duplicates.
816) Found the word: acquired		 with [117] duplicates.
817) Found the word: perfect		 with [99] duplicates.
818) Found the word: spot		 with [227] duplicates.
819) Found the word: keeping		 with [115] duplicates.
820) Found the word: n		 with [201] duplicates.
821) Found the word: why		 with [690] duplicates.
822) Found the word: alike		 with [83] duplicates.
823) Found the word: totally		 with [22] duplicates.
824) Found the word: gives		 with [236] duplicates.
825) Found the word: differs		 with [32] duplicates.
826) Found the word: impression		 with [143] duplicates.
827) Found the word: 31		 with [28] duplicates.
828) Found the word: Every		 with [176] duplicates.
829) Found the word: larger		 with [336] duplicates.
830) Found the word: smaller		 with [231] duplicates.
831) Found the word: sky		 with [207] duplicates.
832) Found the word: opening		 with [323] duplicates.
833) Found the word: buso		 with [1] duplicates.
834) Found the word: looking		 with [899] duplicates.
835) Found the word: brilliant		 with [184] duplicates.
836) Found the word: bright		 with [219] duplicates.
837) Found the word: darker		 with [68] duplicates.
838) Found the word: really		 with [498] duplicates.
839) Found the word: La		 with [54] duplicates.
840) Found the word: Luce		 with [1] duplicates.
841) Found the word: 51		 with [19] duplicates.
842) Found the word: 84b		 with [1] duplicates.
843) Found the word: 245a		 with [1] duplicates.
844) Found the word: lighted		 with [88] duplicates.
845) Found the word: everything		 with [781] duplicates.
846) Found the word: brilliantly		 with [12] duplicates.
847) Found the word: contracted		 with [42] duplicates.
848) Found the word: surface		 with [751] duplicates.
849) Found the word: deficient		 with [13] duplicates.
850) Found the word: smallness		 with [2] duplicates.
851) Found the word: returnthis		 with [1] duplicates.
